id,action,origin,destination,start_time,epsilon
953,2,1,1,2856,0.80
954,0,0,0,2862,0.85
955,1,1,1,2862,0.74
956,2,0,0,2868,0.86
957,0,1,1,2868,0.67
958,2,0,0,2874,0.90
959,0,1,1,2874,0.77
960,0,0,0,2880,0.84
961,0,1,1,2880,0.67
962,0,0,0,2886,0.68
963,2,1,1,2886,0.85
964,1,0,0,2892,0.89
965,0,1,1,2892,0.95
966,2,0,0,2898,0.90
967,0,1,1,2898,0.76
968,1,0,0,2904,0.82
969,0,1,1,2904,0.89
970,2,0,0,2910,0.75
971,2,1,1,2910,0.84
972,1,0,0,2916,0.68
973,0,1,1,2916,0.67
974,0,0,0,2922,0.79
975,0,1,1,2922,0.86
976,2,0,0,2928,0.77
977,2,1,1,2928,0.70
978,2,0,0,2934,0.74
979,1,1,1,2934,0.90
980,2,0,0,2940,0.85
981,1,1,1,2940,0.78
982,0,0,0,2946,0.76
983,0,1,1,2946,0.86
984,1,0,0,2952,0.73
985,1,1,1,2952,0.70
986,0,0,0,2958,0.94
987,1,1,1,2958,0.88
988,2,0,0,2964,0.66
989,0,1,1,2964,0.73
990,2,0,0,2970,0.79
991,1,1,1,2970,0.73
992,0,0,0,2976,0.73
993,0,1,1,2976,0.79
994,0,0,0,2982,0.82
995,1,1,1,2982,0.72
996,1,0,0,2988,0.87
997,0,1,1,2988,0.67
998,1,0,0,2994,0.86
999,1,1,1,2994,0.90
1000,0,0,0,3000,0.71
1001,2,1,1,3000,0.80
1002,0,0,0,3006,0.92
1003,1,1,1,3006,0.86
1004,2,0,0,3012,0.90
1005,1,1,1,3012,0.86
1006,1,0,0,3018,0.94
1007,0,1,1,3018,0.91
1008,2,0,0,3024,0.93
1009,2,1,1,3024,0.80
1010,1,0,0,3030,0.79
1011,2,1,1,3030,0.77
1012,1,0,0,3036,0.72
1013,2,1,1,3036,0.73
1014,0,0,0,3042,0.74
1015,1,1,1,3042,0.90
1016,0,0,0,3048,0.73
1017,1,1,1,3048,0.65
1018,1,0,0,3054,0.72
1019,0,1,1,3054,0.75
1020,1,0,0,3060,0.86
1021,0,1,1,3060,0.81
1022,0,0,0,3066,0.74
1023,0,1,1,3066,0.67
1024,2,0,0,3072,0.84
1025,0,1,1,3072,0.92
1026,2,0,0,3078,0.85
1027,0,1,1,3078,0.84
1028,0,0,0,3084,0.74
1029,1,1,1,3084,0.73
1030,1,0,0,3090,0.77
1031,2,1,1,3090,0.72
1032,1,0,0,3096,0.70
1033,0,1,1,3096,0.94
1034,2,0,0,3102,0.75
1035,1,1,1,3102,0.68
1036,0,0,0,3108,0.87
1037,1,1,1,3108,0.91
1038,0,0,0,3114,0.88
1039,1,1,1,3114,0.78
1040,2,0,0,3120,0.79
1041,0,1,1,3120,0.92
1042,0,0,0,3126,0.68
1043,0,1,1,3126,0.70
1044,0,0,0,3132,0.70
1045,0,1,1,3132,0.74
1046,0,0,0,3138,0.88
1047,0,1,1,3138,0.74
1048,1,0,0,3144,0.79
1049,0,1,1,3144,0.69
1050,0,0,0,3150,0.87
1051,1,1,1,3150,0.90
1052,2,0,0,3156,0.78
1053,2,1,1,3156,0.84
1054,1,0,0,3162,0.73
1055,2,1,1,3162,0.91
1056,1,0,0,3168,0.80
1057,0,1,1,3168,0.79
1058,0,0,0,3174,0.82
1059,2,1,1,3174,0.88
1060,2,0,0,3180,0.77
1061,2,1,1,3180,0.87
1062,2,0,0,3186,0.81
1063,0,1,1,3186,0.68
1064,0,0,0,3192,0.88
1065,1,1,1,3192,0.65
1066,0,0,0,3198,0.95
1067,2,1,1,3198,0.92
1068,2,0,0,3204,0.89
1069,0,1,1,3204,0.69
1070,2,0,0,3210,0.85
1071,2,1,1,3210,0.91
1072,2,0,0,3216,0.92
1073,0,1,1,3216,0.73
1074,0,0,0,3222,0.76
1075,0,1,1,3222,0.71
1076,1,0,0,3228,0.79
1077,2,1,1,3228,0.71
1078,1,0,0,3234,0.69
1079,1,1,1,3234,0.89
1080,0,0,0,3240,0.83
1081,1,1,1,3240,0.79
1082,2,0,0,3246,0.72
1083,0,1,1,3246,0.72
1084,1,0,0,3252,0.71
1085,1,1,1,3252,0.72
1086,0,0,0,3258,0.82
1087,1,1,1,3258,0.76
1088,0,0,0,3264,0.72
1089,2,1,1,3264,0.68
1090,2,0,0,3270,0.72
1091,0,1,1,3270,0.87
1092,0,0,0,3276,0.67
1093,0,1,1,3276,0.78
1094,0,0,0,3282,0.74
1095,1,1,1,3282,0.69
1096,0,0,0,3288,0.84
1097,0,1,1,3288,0.81
1098,0,0,0,3294,0.72
1099,2,1,1,3294,0.69
1100,1,0,0,3300,0.90
1101,1,1,1,3300,0.70
1102,1,0,0,3306,0.81
1103,2,1,1,3306,0.75
1104,0,0,0,3312,0.65
1105,0,1,1,3312,0.71
1106,0,0,0,3318,0.89
1107,2,1,1,3318,0.81
1108,0,0,0,3324,0.83
1109,1,1,1,3324,0.95
1110,2,0,0,3330,0.86
1111,0,1,1,3330,0.81
1112,1,0,0,3336,0.73
1113,0,1,1,3336,0.85
1114,1,0,0,3342,0.83
1115,0,1,1,3342,0.72
1116,1,0,0,3348,0.86
1117,0,1,1,3348,0.76
1118,0,0,0,3354,0.78
1119,1,1,1,3354,0.76
1120,1,0,0,3360,0.85
1121,2,1,1,3360,0.84
1122,0,0,0,3366,0.71
1123,2,1,1,3366,0.72
1124,1,0,0,3372,0.66
1125,1,1,1,3372,0.79
1126,0,0,0,3378,0.77
1127,0,1,1,3378,0.81
1128,1,0,0,3384,0.92
1129,0,1,1,3384,0.67
1130,1,0,0,3390,0.88
1131,0,1,1,3390,0.71
1132,0,0,0,3396,0.79
1133,0,1,1,3396,0.71
1134,1,0,0,3402,0.68
1135,0,1,1,3402,0.91
1136,0,0,0,3408,0.90
1137,1,1,1,3408,0.75
1138,1,0,0,3414,0.76
1139,2,1,1,3414,0.86
1140,0,0,0,3420,0.78
1141,0,1,1,3420,0.84
1142,0,0,0,3426,0.68
1143,0,1,1,3426,0.77
1144,1,0,0,3432,0.64
1145,0,1,1,3432,0.73
1146,2,0,0,3438,0.77
1147,0,1,1,3438,0.74
1148,1,0,0,3444,0.85
1149,1,1,1,3444,0.85
1150,0,0,0,3450,0.82
1151,0,1,1,3450,0.79
1152,2,0,0,3456,0.77
1153,0,1,1,3456,0.76
1154,1,0,0,3462,0.72
1155,1,1,1,3462,0.93
1156,0,0,0,3468,0.82
1157,2,1,1,3468,0.91
1158,0,0,0,3474,0.84
1159,0,1,1,3474,0.84
1160,0,0,0,3480,0.82
1161,1,1,1,3480,0.91
1162,2,0,0,3486,0.93
1163,1,1,1,3486,0.66
1164,0,0,0,3492,0.81
1165,1,1,1,3492,0.83
1166,0,0,0,3498,0.70
1167,0,1,1,3498,0.76
1168,2,0,0,3504,0.80
1169,1,1,1,3504,0.87
1170,1,0,0,3510,0.90
1171,2,1,1,3510,0.86
1172,2,0,0,3516,0.69
1173,2,1,1,3516,0.91
1174,0,0,0,3522,0.76
1175,0,1,1,3522,0.95
1176,1,0,0,3528,0.71
1177,2,1,1,3528,0.98
1178,0,0,0,3534,0.71
1179,2,1,1,3534,0.83
1180,0,0,0,3540,0.87
1181,2,1,1,3540,0.73
1182,0,0,0,3546,0.73
1183,1,1,1,3546,0.85
1184,0,0,0,3552,0.81
1185,0,1,1,3552,0.66
1186,2,0,0,3558,0.87
1187,0,1,1,3558,0.81
1188,1,0,0,3564,0.80
1189,0,1,1,3564,0.71
1190,0,0,0,3570,0.74
1191,0,1,1,3570,0.68
1192,0,0,0,3576,0.87
1193,1,1,1,3576,0.75
1194,2,0,0,3582,0.87
1195,2,1,1,3582,0.72
1196,0,0,0,3588,0.68
1197,0,1,1,3588,0.75
1198,1,0,0,3594,0.83
1199,0,1,1,3594,0.90
