id,action,origin,destination,start_time,epsilon
953,1,1,1,2856,0.58
954,0,0,0,2862,0.76
955,0,1,1,2862,0.54
956,2,0,0,2868,0.81
957,2,1,1,2868,0.50
958,1,0,0,2874,0.64
959,0,1,1,2874,0.61
960,1,0,0,2880,0.61
961,1,1,1,2880,0.46
962,0,0,0,2886,0.46
963,2,1,1,2886,0.81
964,0,0,0,2892,0.82
965,1,1,1,2892,0.87
966,1,0,0,2898,0.66
967,1,1,1,2898,0.58
968,1,0,0,2904,0.62
969,2,1,1,2904,0.78
970,1,0,0,2910,0.62
971,0,1,1,2910,0.58
972,1,0,0,2916,0.50
973,1,1,1,2916,0.52
974,1,0,0,2922,0.66
975,0,1,1,2922,0.81
976,1,0,0,2928,0.52
977,2,1,1,2928,0.53
978,2,0,0,2934,0.54
979,0,1,1,2934,0.72
980,2,0,0,2940,0.75
981,0,1,1,2940,0.64
982,2,0,0,2946,0.61
983,0,1,1,2946,0.65
984,1,0,0,2952,0.49
985,1,1,1,2952,0.53
986,2,0,0,2958,0.80
987,0,1,1,2958,0.82
988,0,0,0,2964,0.49
989,1,1,1,2964,0.62
990,0,0,0,2970,0.60
991,1,1,1,2970,0.51
992,1,0,0,2976,0.69
993,2,1,1,2976,0.55
994,1,0,0,2982,0.66
995,2,1,1,2982,0.64
996,0,0,0,2988,0.80
997,1,1,1,2988,0.54
998,1,0,0,2994,0.57
999,2,1,1,2994,0.62
1000,1,0,0,3000,0.66
1001,0,1,1,3000,0.53
1002,1,0,0,3006,0.84
1003,2,1,1,3006,0.77
1004,2,0,0,3012,0.65
1005,0,1,1,3012,0.64
1006,2,0,0,3018,0.87
1007,0,1,1,3018,0.79
1008,1,0,0,3024,0.89
1009,1,1,1,3024,0.76
1010,2,0,0,3030,0.70
1011,0,1,1,3030,0.74
1012,2,0,0,3036,0.62
1013,0,1,1,3036,0.49
1014,2,0,0,3042,0.49
1015,1,1,1,3042,0.64
1016,2,0,0,3048,0.66
1017,2,1,1,3048,0.48
1018,1,0,0,3054,0.68
1019,0,1,1,3054,0.63
1020,1,0,0,3060,0.58
1021,0,1,1,3060,0.65
1022,1,0,0,3066,0.70
1023,1,1,1,3066,0.51
1024,2,0,0,3072,0.62
1025,0,1,1,3072,0.77
1026,0,0,0,3078,0.58
1027,0,1,1,3078,0.57
1028,2,0,0,3084,0.65
1029,2,1,1,3084,0.69
1030,0,0,0,3090,0.54
1031,2,1,1,3090,0.65
1032,2,0,0,3096,0.62
1033,1,1,1,3096,0.78
1034,0,0,0,3102,0.68
1035,1,1,1,3102,0.51
1036,2,0,0,3108,0.70
1037,2,1,1,3108,0.71
1038,2,0,0,3114,0.59
1039,2,1,1,3114,0.53
1040,0,0,0,3120,0.71
1041,0,1,1,3120,0.77
1042,0,0,0,3126,0.54
1043,2,1,1,3126,0.64
1044,2,0,0,3132,0.59
1045,1,1,1,3132,0.57
1046,2,0,0,3138,0.58
1047,2,1,1,3138,0.52
1048,0,0,0,3144,0.60
1049,0,1,1,3144,0.49
1050,2,0,0,3150,0.75
1051,2,1,1,3150,0.67
1052,2,0,0,3156,0.52
1053,0,1,1,3156,0.69
1054,1,0,0,3162,0.57
1055,2,1,1,3162,0.82
1056,2,0,0,3168,0.76
1057,2,1,1,3168,0.52
1058,0,0,0,3174,0.75
1059,0,1,1,3174,0.63
1060,2,0,0,3180,0.63
1061,2,1,1,3180,0.70
1062,0,0,0,3186,0.65
1063,0,1,1,3186,0.45
1064,0,0,0,3192,0.79
1065,1,1,1,3192,0.45
1066,0,0,0,3198,0.85
1067,1,1,1,3198,0.80
1068,2,0,0,3204,0.63
1069,0,1,1,3204,0.55
1070,1,0,0,3210,0.64
1071,1,1,1,3210,0.86
1072,0,0,0,3216,0.81
1073,1,1,1,3216,0.58
1074,2,0,0,3222,0.71
1075,2,1,1,3222,0.62
1076,2,0,0,3228,0.53
1077,1,1,1,3228,0.59
1078,0,0,0,3234,0.64
1079,2,1,1,3234,0.72
1080,2,0,0,3240,0.60
1081,2,1,1,3240,0.61
1082,0,0,0,3246,0.50
1083,1,1,1,3246,0.63
1084,2,0,0,3252,0.48
1085,0,1,1,3252,0.67
1086,1,0,0,3258,0.74
1087,0,1,1,3258,0.64
1088,1,0,0,3264,0.58
1089,1,1,1,3264,0.60
1090,0,0,0,3270,0.65
1091,1,1,1,3270,0.72
1092,0,0,0,3276,0.48
1093,0,1,1,3276,0.64
1094,0,0,0,3282,0.50
1095,0,1,1,3282,0.54
1096,2,0,0,3288,0.57
1097,0,1,1,3288,0.68
1098,1,0,0,3294,0.51
1099,1,1,1,3294,0.52
1100,2,0,0,3300,0.61
1101,2,1,1,3300,0.53
1102,0,0,0,3306,0.59
1103,1,1,1,3306,0.68
1104,2,0,0,3312,0.44
1105,0,1,1,3312,0.63
1106,2,0,0,3318,0.60
1107,0,1,1,3318,0.68
1108,2,0,0,3324,0.66
1109,2,1,1,3324,0.83
1110,1,0,0,3330,0.56
1111,2,1,1,3330,0.54
1112,1,0,0,3336,0.51
1113,2,1,1,3336,0.64
1114,0,0,0,3342,0.62
1115,1,1,1,3342,0.51
1116,0,0,0,3348,0.78
1117,1,1,1,3348,0.60
1118,0,0,0,3354,0.66
1119,1,1,1,3354,0.73
1120,2,0,0,3360,0.69
1121,0,1,1,3360,0.74
1122,1,0,0,3366,0.65
1123,1,1,1,3366,0.68
1124,0,0,0,3372,0.48
1125,0,1,1,3372,0.58
1126,2,0,0,3378,0.62
1127,1,1,1,3378,0.63
1128,2,0,0,3384,0.81
1129,0,1,1,3384,0.53
1130,0,0,0,3390,0.71
1131,2,1,1,3390,0.68
1132,2,0,0,3396,0.67
1133,2,1,1,3396,0.53
1134,2,0,0,3402,0.45
1135,0,1,1,3402,0.71
1136,1,0,0,3408,0.81
1137,0,1,1,3408,0.61
1138,0,0,0,3414,0.51
1139,0,1,1,3414,0.64
1140,2,0,0,3420,0.62
1141,2,1,1,3420,0.76
1142,2,0,0,3426,0.54
1143,2,1,1,3426,0.70
1144,1,0,0,3432,0.45
1145,1,1,1,3432,0.53
1146,2,0,0,3438,0.55
1147,2,1,1,3438,0.55
1148,1,0,0,3444,0.57
1149,2,1,1,3444,0.78
1150,0,0,0,3450,0.78
1151,2,1,1,3450,0.68
1152,1,0,0,3456,0.66
1153,1,1,1,3456,0.64
1154,1,0,0,3462,0.50
1155,2,1,1,3462,0.76
1156,2,0,0,3468,0.55
1157,2,1,1,3468,0.77
1158,0,0,0,3474,0.64
1159,0,1,1,3474,0.65
1160,2,0,0,3480,0.70
1161,2,1,1,3480,0.81
1162,0,0,0,3486,0.82
1163,1,1,1,3486,0.46
1164,1,0,0,3492,0.54
1165,1,1,1,3492,0.62
1166,1,0,0,3498,0.61
1167,2,1,1,3498,0.60
1168,0,0,0,3504,0.59
1169,0,1,1,3504,0.74
1170,0,0,0,3510,0.62
1171,0,1,1,3510,0.81
1172,1,0,0,3516,0.51
1173,2,1,1,3516,0.72
1174,2,0,0,3522,0.68
1175,0,1,1,3522,0.90
1176,2,0,0,3528,0.59
1177,1,1,1,3528,0.92
1178,2,0,0,3534,0.60
1179,2,1,1,3534,0.67
1180,1,0,0,3540,0.73
1181,2,1,1,3540,0.51
1182,1,0,0,3546,0.69
1183,0,1,1,3546,0.76
1184,2,0,0,3552,0.67
1185,2,1,1,3552,0.49
1186,1,0,0,3558,0.59
1187,2,1,1,3558,0.59
1188,0,0,0,3564,0.73
1189,1,1,1,3564,0.58
1190,1,0,0,3570,0.69
1191,0,1,1,3570,0.46
1192,0,0,0,3576,0.65
1193,0,1,1,3576,0.52
1194,2,0,0,3582,0.71
1195,2,1,1,3582,0.47
1196,2,0,0,3588,0.56
1197,2,1,1,3588,0.65
1198,2,0,0,3594,0.67
1199,0,1,1,3594,0.67
