id,action,origin,destination,start_time,epsilon
953,1,1,1,2856,0.40
954,2,0,0,2862,0.66
955,1,1,1,2862,0.36
956,2,0,0,2868,0.76
957,2,1,1,2868,0.35
958,1,0,0,2874,0.41
959,0,1,1,2874,0.46
960,0,0,0,2880,0.41
961,0,1,1,2880,0.29
962,1,0,0,2886,0.28
963,0,1,1,2886,0.77
964,2,0,0,2892,0.73
965,1,1,1,2892,0.78
966,2,0,0,2898,0.45
967,0,1,1,2898,0.41
968,0,0,0,2904,0.43
969,0,1,1,2904,0.66
970,1,0,0,2910,0.49
971,2,1,1,2910,0.37
972,0,0,0,2916,0.33
973,0,1,1,2916,0.38
974,1,0,0,2922,0.53
975,0,1,1,2922,0.75
976,0,0,0,2928,0.31
977,1,1,1,2928,0.37
978,0,0,0,2934,0.37
979,2,1,1,2934,0.54
980,2,0,0,2940,0.64
981,2,1,1,2940,0.49
982,1,0,0,2946,0.47
983,1,1,1,2946,0.46
984,0,0,0,2952,0.29
985,1,1,1,2952,0.37
986,0,0,0,2958,0.65
987,2,1,1,2958,0.75
988,2,0,0,2964,0.33
989,2,1,1,2964,0.50
990,1,0,0,2970,0.42
991,1,1,1,2970,0.32
992,0,0,0,2976,0.65
993,2,1,1,2976,0.35
994,0,0,0,2982,0.50
995,2,1,1,2982,0.55
996,0,0,0,2988,0.73
997,1,1,1,2988,0.41
998,1,0,0,2994,0.34
999,0,1,1,2994,0.38
1000,2,0,0,3000,0.61
1001,2,1,1,3000,0.31
1002,0,0,0,3006,0.75
1003,1,1,1,3006,0.68
1004,1,0,0,3012,0.43
1005,2,1,1,3012,0.44
1006,2,0,0,3018,0.79
1007,1,1,1,3018,0.65
1008,2,0,0,3024,0.84
1009,0,1,1,3024,0.72
1010,0,0,0,3030,0.61
1011,2,1,1,3030,0.70
1012,2,0,0,3036,0.51
1013,0,1,1,3036,0.30
1014,1,0,0,3042,0.29
1015,0,1,1,3042,0.42
1016,0,0,0,3048,0.58
1017,0,1,1,3048,0.33
1018,0,0,0,3054,0.64
1019,1,1,1,3054,0.51
1020,0,0,0,3060,0.36
1021,1,1,1,3060,0.49
1022,0,0,0,3066,0.65
1023,1,1,1,3066,0.36
1024,1,0,0,3072,0.43
1025,2,1,1,3072,0.61
1026,0,0,0,3078,0.35
1027,0,1,1,3078,0.35
1028,0,0,0,3084,0.56
1029,1,1,1,3084,0.65
1030,2,0,0,3090,0.35
1031,0,1,1,3090,0.58
1032,1,0,0,3096,0.54
1033,2,1,1,3096,0.62
1034,1,0,0,3102,0.61
1035,1,1,1,3102,0.36
1036,0,0,0,3108,0.53
1037,1,1,1,3108,0.53
1038,1,0,0,3114,0.36
1039,1,1,1,3114,0.33
1040,0,0,0,3120,0.63
1041,1,1,1,3120,0.62
1042,2,0,0,3126,0.40
1043,2,1,1,3126,0.57
1044,1,0,0,3132,0.47
1045,0,1,1,3132,0.41
1046,0,0,0,3138,0.34
1047,0,1,1,3138,0.34
1048,2,0,0,3144,0.42
1049,2,1,1,3144,0.32
1050,1,0,0,3150,0.63
1051,0,1,1,3150,0.45
1052,0,0,0,3156,0.32
1053,1,1,1,3156,0.55
1054,0,0,0,3162,0.43
1055,0,1,1,3162,0.72
1056,2,0,0,3168,0.72
1057,2,1,1,3168,0.31
1058,2,0,0,3174,0.68
1059,1,1,1,3174,0.42
1060,1,0,0,3180,0.48
1061,1,1,1,3180,0.53
1062,2,0,0,3186,0.50
1063,2,1,1,3186,0.26
1064,2,0,0,3192,0.69
1065,0,1,1,3192,0.28
1066,0,0,0,3198,0.73
1067,0,1,1,3198,0.67
1068,0,0,0,3204,0.41
1069,0,1,1,3204,0.42
1070,0,0,0,3210,0.44
1071,2,1,1,3210,0.80
1072,0,0,0,3216,0.69
1073,0,1,1,3216,0.44
1074,1,0,0,3222,0.64
1075,2,1,1,3222,0.52
1076,1,0,0,3228,0.32
1077,2,1,1,3228,0.47
1078,1,0,0,3234,0.58
1079,1,1,1,3234,0.56
1080,0,0,0,3240,0.40
1081,1,1,1,3240,0.45
1082,2,0,0,3246,0.31
1083,2,1,1,3246,0.54
1084,0,0,0,3252,0.30
1085,2,1,1,3252,0.61
1086,2,0,0,3258,0.65
1087,2,1,1,3258,0.51
1088,1,0,0,3264,0.43
1089,1,1,1,3264,0.51
1090,2,0,0,3270,0.57
1091,1,1,1,3270,0.56
1092,1,0,0,3276,0.32
1093,2,1,1,3276,0.50
1094,0,0,0,3282,0.31
1095,1,1,1,3282,0.39
1096,0,0,0,3288,0.36
1097,2,1,1,3288,0.54
1098,0,0,0,3294,0.33
1099,0,1,1,3294,0.37
1100,1,0,0,3300,0.38
1101,2,1,1,3300,0.37
1102,2,0,0,3306,0.40
1103,0,1,1,3306,0.61
1104,0,0,0,3312,0.27
1105,1,1,1,3312,0.55
1106,2,0,0,3318,0.37
1107,1,1,1,3318,0.54
1108,1,0,0,3324,0.49
1109,1,1,1,3324,0.71
1110,0,0,0,3330,0.33
1111,0,1,1,3330,0.32
1112,0,0,0,3336,0.33
1113,0,1,1,3336,0.45
1114,2,0,0,3342,0.43
1115,0,1,1,3342,0.33
1116,2,0,0,3348,0.69
1117,1,1,1,3348,0.45
1118,2,0,0,3354,0.54
1119,0,1,1,3354,0.69
1120,1,0,0,3360,0.53
1121,1,1,1,3360,0.64
1122,1,0,0,3366,0.57
1123,1,1,1,3366,0.63
1124,1,0,0,3372,0.33
1125,2,1,1,3372,0.40
1126,1,0,0,3378,0.47
1127,0,1,1,3378,0.47
1128,0,0,0,3384,0.70
1129,1,1,1,3384,0.39
1130,1,0,0,3390,0.55
1131,2,1,1,3390,0.64
1132,1,0,0,3396,0.55
1133,1,1,1,3396,0.37
1134,2,0,0,3402,0.27
1135,2,1,1,3402,0.53
1136,2,0,0,3408,0.71
1137,0,1,1,3408,0.47
1138,1,0,0,3414,0.31
1139,1,1,1,3414,0.44
1140,1,0,0,3420,0.47
1141,0,1,1,3420,0.66
1142,2,0,0,3426,0.41
1143,2,1,1,3426,0.62
1144,2,0,0,3432,0.29
1145,0,1,1,3432,0.35
1146,1,0,0,3438,0.35
1147,2,1,1,3438,0.38
1148,0,0,0,3444,0.35
1149,1,1,1,3444,0.71
1150,0,0,0,3450,0.73
1151,1,1,1,3450,0.56
1152,2,0,0,3456,0.55
1153,0,1,1,3456,0.52
1154,2,0,0,3462,0.32
1155,0,1,1,3462,0.60
1156,0,0,0,3468,0.34
1157,1,1,1,3468,0.62
1158,1,0,0,3474,0.45
1159,2,1,1,3474,0.46
1160,0,0,0,3480,0.57
1161,1,1,1,3480,0.70
1162,1,0,0,3486,0.70
1163,1,1,1,3486,0.30
1164,2,0,0,3492,0.33
1165,0,1,1,3492,0.43
1166,1,0,0,3498,0.51
1167,0,1,1,3498,0.44
1168,1,0,0,3504,0.40
1169,1,1,1,3504,0.61
1170,1,0,0,3510,0.40
1171,0,1,1,3510,0.76
1172,0,0,0,3516,0.35
1173,0,1,1,3516,0.54
1174,0,0,0,3522,0.58
1175,2,1,1,3522,0.84
1176,0,0,0,3528,0.46
1177,2,1,1,3528,0.86
1178,0,0,0,3534,0.49
1179,2,1,1,3534,0.51
1180,0,0,0,3540,0.59
1181,0,1,1,3540,0.33
1182,0,0,0,3546,0.64
1183,2,1,1,3546,0.66
1184,1,0,0,3552,0.53
1185,2,1,1,3552,0.33
1186,1,0,0,3558,0.36
1187,1,1,1,3558,0.40
1188,0,0,0,3564,0.66
1189,1,1,1,3564,0.45
1190,2,0,0,3570,0.63
1191,2,1,1,3570,0.28
1192,1,0,0,3576,0.46
1193,1,1,1,3576,0.33
1194,1,0,0,3582,0.55
1195,2,1,1,3582,0.28
1196,2,0,0,3588,0.43
1197,1,1,1,3588,0.54
1198,0,0,0,3594,0.51
1199,2,1,1,3594,0.47
