id,action,origin,destination,start_time,epsilon
953,0,1,1,2856,0.68
954,2,0,0,2862,0.80
955,2,1,1,2862,0.63
956,0,0,0,2868,0.84
957,1,1,1,2868,0.58
958,2,0,0,2874,0.76
959,1,1,1,2874,0.69
960,2,0,0,2880,0.72
961,2,1,1,2880,0.55
962,2,0,0,2886,0.56
963,2,1,1,2886,0.83
964,0,0,0,2892,0.85
965,2,1,1,2892,0.91
966,1,0,0,2898,0.77
967,0,1,1,2898,0.66
968,2,0,0,2904,0.71
969,1,1,1,2904,0.83
970,0,0,0,2910,0.68
971,1,1,1,2910,0.70
972,0,0,0,2916,0.58
973,0,1,1,2916,0.59
974,1,0,0,2922,0.72
975,2,1,1,2922,0.84
976,2,0,0,2928,0.63
977,1,1,1,2928,0.61
978,1,0,0,2934,0.63
979,1,1,1,2934,0.80
980,0,0,0,2940,0.80
981,2,1,1,2940,0.70
982,1,0,0,2946,0.68
983,2,1,1,2946,0.75
984,2,0,0,2952,0.60
985,2,1,1,2952,0.61
986,2,0,0,2958,0.87
987,0,1,1,2958,0.85
988,0,0,0,2964,0.57
989,1,1,1,2964,0.67
990,1,0,0,2970,0.68
991,2,1,1,2970,0.61
992,0,0,0,2976,0.71
993,0,1,1,2976,0.66
994,2,0,0,2982,0.74
995,1,1,1,2982,0.68
996,1,0,0,2988,0.84
997,2,1,1,2988,0.60
998,1,0,0,2994,0.70
999,1,1,1,2994,0.74
1000,2,0,0,3000,0.69
1001,1,1,1,3000,0.65
1002,1,0,0,3006,0.88
1003,2,1,1,3006,0.82
1004,0,0,0,3012,0.77
1005,2,1,1,3012,0.74
1006,1,0,0,3018,0.91
1007,0,1,1,3018,0.85
1008,0,0,0,3024,0.91
1009,1,1,1,3024,0.78
1010,1,0,0,3030,0.74
1011,1,1,1,3030,0.75
1012,0,0,0,3036,0.67
1013,1,1,1,3036,0.60
1014,2,0,0,3042,0.60
1015,0,1,1,3042,0.76
1016,1,0,0,3048,0.69
1017,0,1,1,3048,0.56
1018,0,0,0,3054,0.70
1019,0,1,1,3054,0.69
1020,1,0,0,3060,0.71
1021,1,1,1,3060,0.73
1022,2,0,0,3066,0.72
1023,2,1,1,3066,0.59
1024,1,0,0,3072,0.73
1025,1,1,1,3072,0.84
1026,1,0,0,3078,0.70
1027,0,1,1,3078,0.69
1028,2,0,0,3084,0.70
1029,2,1,1,3084,0.71
1030,2,0,0,3090,0.65
1031,2,1,1,3090,0.68
1032,2,0,0,3096,0.66
1033,1,1,1,3096,0.85
1034,2,0,0,3102,0.71
1035,2,1,1,3102,0.59
1036,2,0,0,3108,0.78
1037,0,1,1,3108,0.80
1038,0,0,0,3114,0.72
1039,0,1,1,3114,0.65
1040,1,0,0,3120,0.75
1041,0,1,1,3120,0.84
1042,1,0,0,3126,0.61
1043,2,1,1,3126,0.67
1044,2,0,0,3132,0.64
1045,2,1,1,3132,0.65
1046,0,0,0,3138,0.71
1047,2,1,1,3138,0.62
1048,0,0,0,3144,0.69
1049,1,1,1,3144,0.58
1050,1,0,0,3150,0.81
1051,0,1,1,3150,0.78
1052,2,0,0,3156,0.64
1053,1,1,1,3156,0.76
1054,1,0,0,3162,0.65
1055,1,1,1,3162,0.87
1056,1,0,0,3168,0.78
1057,2,1,1,3168,0.64
1058,0,0,0,3174,0.79
1059,2,1,1,3174,0.75
1060,1,0,0,3180,0.70
1061,1,1,1,3180,0.78
1062,0,0,0,3186,0.73
1063,0,1,1,3186,0.55
1064,1,0,0,3192,0.83
1065,2,1,1,3192,0.54
1066,1,0,0,3198,0.90
1067,0,1,1,3198,0.86
1068,1,0,0,3204,0.75
1069,0,1,1,3204,0.62
1070,2,0,0,3210,0.74
1071,2,1,1,3210,0.88
1072,0,0,0,3216,0.87
1073,2,1,1,3216,0.65
1074,2,0,0,3222,0.73
1075,0,1,1,3222,0.66
1076,0,0,0,3228,0.64
1077,1,1,1,3228,0.65
1078,2,0,0,3234,0.67
1079,1,1,1,3234,0.80
1080,1,0,0,3240,0.70
1081,0,1,1,3240,0.69
1082,1,0,0,3246,0.60
1083,0,1,1,3246,0.67
1084,0,0,0,3252,0.58
1085,1,1,1,3252,0.70
1086,0,0,0,3258,0.78
1087,1,1,1,3258,0.70
1088,0,0,0,3264,0.64
1089,2,1,1,3264,0.64
1090,1,0,0,3270,0.68
1091,2,1,1,3270,0.79
1092,1,0,0,3276,0.57
1093,2,1,1,3276,0.71
1094,1,0,0,3282,0.61
1095,0,1,1,3282,0.61
1096,1,0,0,3288,0.69
1097,2,1,1,3288,0.74
1098,0,0,0,3294,0.60
1099,0,1,1,3294,0.60
1100,0,0,0,3300,0.74
1101,2,1,1,3300,0.61
1102,2,0,0,3306,0.69
1103,1,1,1,3306,0.71
1104,1,0,0,3312,0.53
1105,2,1,1,3312,0.67
1106,1,0,0,3318,0.74
1107,0,1,1,3318,0.74
1108,2,0,0,3324,0.74
1109,2,1,1,3324,0.89
1110,0,0,0,3330,0.70
1111,1,1,1,3330,0.66
1112,2,0,0,3336,0.61
1113,2,1,1,3336,0.73
1114,0,0,0,3342,0.72
1115,2,1,1,3342,0.60
1116,1,0,0,3348,0.82
1117,2,1,1,3348,0.68
1118,0,0,0,3354,0.72
1119,2,1,1,3354,0.74
1120,2,0,0,3360,0.76
1121,0,1,1,3360,0.79
1122,2,0,0,3366,0.68
1123,0,1,1,3366,0.70
1124,1,0,0,3372,0.57
1125,2,1,1,3372,0.68
1126,1,0,0,3378,0.69
1127,2,1,1,3378,0.72
1128,0,0,0,3384,0.86
1129,2,1,1,3384,0.59
1130,2,0,0,3390,0.79
1131,2,1,1,3390,0.69
1132,2,0,0,3396,0.73
1133,0,1,1,3396,0.61
1134,0,0,0,3402,0.55
1135,1,1,1,3402,0.80
1136,2,0,0,3408,0.86
1137,2,1,1,3408,0.68
1138,0,0,0,3414,0.62
1139,0,1,1,3414,0.74
1140,0,0,0,3420,0.70
1141,0,1,1,3420,0.80
1142,1,0,0,3426,0.61
1143,0,1,1,3426,0.73
1144,2,0,0,3432,0.54
1145,2,1,1,3432,0.62
1146,0,0,0,3438,0.65
1147,2,1,1,3438,0.64
1148,2,0,0,3444,0.70
1149,0,1,1,3444,0.81
1150,2,0,0,3450,0.80
1151,0,1,1,3450,0.73
1152,1,0,0,3456,0.72
1153,2,1,1,3456,0.70
1154,2,0,0,3462,0.60
1155,1,1,1,3462,0.84
1156,0,0,0,3468,0.67
1157,1,1,1,3468,0.84
1158,0,0,0,3474,0.73
1159,0,1,1,3474,0.74
1160,1,0,0,3480,0.76
1161,0,1,1,3480,0.86
1162,2,0,0,3486,0.87
1163,2,1,1,3486,0.55
1164,2,0,0,3492,0.66
1165,0,1,1,3492,0.72
1166,2,0,0,3498,0.65
1167,0,1,1,3498,0.68
1168,0,0,0,3504,0.69
1169,1,1,1,3504,0.80
1170,1,0,0,3510,0.75
1171,0,1,1,3510,0.84
1172,1,0,0,3516,0.59
1173,0,1,1,3516,0.81
1174,1,0,0,3522,0.72
1175,0,1,1,3522,0.92
1176,2,0,0,3528,0.65
1177,0,1,1,3528,0.95
1178,0,0,0,3534,0.65
1179,0,1,1,3534,0.75
1180,2,0,0,3540,0.80
1181,2,1,1,3540,0.61
1182,0,0,0,3546,0.71
1183,1,1,1,3546,0.80
1184,1,0,0,3552,0.74
1185,1,1,1,3552,0.57
1186,0,0,0,3558,0.72
1187,2,1,1,3558,0.69
1188,2,0,0,3564,0.76
1189,2,1,1,3564,0.64
1190,2,0,0,3570,0.71
1191,2,1,1,3570,0.56
1192,2,0,0,3576,0.75
1193,1,1,1,3576,0.63
1194,2,0,0,3582,0.79
1195,0,1,1,3582,0.58
1196,1,0,0,3588,0.62
1197,1,1,1,3588,0.70
1198,0,0,0,3594,0.74
1199,1,1,1,3594,0.78
