id,action,origin,destination,start_time,epsilon
953,2,1,1,2856,0.54
954,0,0,0,2862,0.74
955,2,1,1,2862,0.50
956,1,0,0,2868,0.80
957,0,1,1,2868,0.47
958,2,0,0,2874,0.58
959,1,1,1,2874,0.58
960,2,0,0,2880,0.56
961,1,1,1,2880,0.42
962,0,0,0,2886,0.41
963,1,1,1,2886,0.80
964,1,0,0,2892,0.80
965,0,1,1,2892,0.85
966,0,0,0,2898,0.61
967,2,1,1,2898,0.54
968,2,0,0,2904,0.58
969,0,1,1,2904,0.75
970,0,0,0,2910,0.59
971,0,1,1,2910,0.53
972,2,0,0,2916,0.46
973,2,1,1,2916,0.49
974,2,0,0,2922,0.63
975,2,1,1,2922,0.80
976,0,0,0,2928,0.47
977,2,1,1,2928,0.49
978,2,0,0,2934,0.50
979,0,1,1,2934,0.68
980,0,0,0,2940,0.73
981,1,1,1,2940,0.60
982,0,0,0,2946,0.58
983,0,1,1,2946,0.61
984,2,0,0,2952,0.44
985,0,1,1,2952,0.49
986,1,0,0,2958,0.77
987,1,1,1,2958,0.80
988,1,0,0,2964,0.45
989,0,1,1,2964,0.59
990,2,0,0,2970,0.56
991,2,1,1,2970,0.46
992,1,0,0,2976,0.69
993,1,1,1,2976,0.50
994,1,0,0,2982,0.62
995,1,1,1,2982,0.62
996,2,0,0,2988,0.79
997,0,1,1,2988,0.51
998,0,0,0,2994,0.51
999,2,1,1,2994,0.56
1000,2,0,0,3000,0.65
1001,0,1,1,3000,0.48
1002,2,0,0,3006,0.82
1003,2,1,1,3006,0.75
1004,0,0,0,3012,0.60
1005,2,1,1,3012,0.60
1006,1,0,0,3018,0.85
1007,0,1,1,3018,0.76
1008,2,0,0,3024,0.88
1009,0,1,1,3024,0.75
1010,1,0,0,3030,0.68
1011,0,1,1,3030,0.73
1012,0,0,0,3036,0.59
1013,0,1,1,3036,0.44
1014,1,0,0,3042,0.44
1015,2,1,1,3042,0.59
1016,0,0,0,3048,0.64
1017,1,1,1,3048,0.45
1018,1,0,0,3054,0.67
1019,2,1,1,3054,0.61
1020,1,0,0,3060,0.53
1021,1,1,1,3060,0.62
1022,2,0,0,3066,0.69
1023,0,1,1,3066,0.48
1024,0,0,0,3072,0.58
1025,2,1,1,3072,0.73
1026,0,0,0,3078,0.52
1027,1,1,1,3078,0.52
1028,1,0,0,3084,0.63
1029,0,1,1,3084,0.68
1030,1,0,0,3090,0.50
1031,0,1,1,3090,0.63
1032,2,0,0,3096,0.60
1033,2,1,1,3096,0.74
1034,1,0,0,3102,0.67
1035,1,1,1,3102,0.48
1036,1,0,0,3108,0.66
1037,2,1,1,3108,0.67
1038,0,0,0,3114,0.53
1039,0,1,1,3114,0.48
1040,1,0,0,3120,0.69
1041,1,1,1,3120,0.74
1042,2,0,0,3126,0.51
1043,1,1,1,3126,0.62
1044,1,0,0,3132,0.56
1045,2,1,1,3132,0.53
1046,1,0,0,3138,0.52
1047,0,1,1,3138,0.48
1048,1,0,0,3144,0.55
1049,2,1,1,3144,0.45
1050,1,0,0,3150,0.73
1051,0,1,1,3150,0.62
1052,1,0,0,3156,0.47
1053,0,1,1,3156,0.66
1054,0,0,0,3162,0.54
1055,0,1,1,3162,0.80
1056,0,0,0,3168,0.75
1057,0,1,1,3168,0.47
1058,1,0,0,3174,0.74
1059,2,1,1,3174,0.58
1060,2,0,0,3180,0.60
1061,2,1,1,3180,0.66
1062,2,0,0,3186,0.62
1063,2,1,1,3186,0.40
1064,2,0,0,3192,0.77
1065,0,1,1,3192,0.41
1066,0,0,0,3198,0.82
1067,1,1,1,3198,0.77
1068,1,0,0,3204,0.57
1069,2,1,1,3204,0.52
1070,2,0,0,3210,0.59
1071,1,1,1,3210,0.85
1072,2,0,0,3216,0.79
1073,1,1,1,3216,0.55
1074,1,0,0,3222,0.69
1075,1,1,1,3222,0.59
1076,2,0,0,3228,0.48
1077,2,1,1,3228,0.57
1078,2,0,0,3234,0.63
1079,0,1,1,3234,0.69
1080,0,0,0,3240,0.55
1081,0,1,1,3240,0.57
1082,1,0,0,3246,0.45
1083,1,1,1,3246,0.61
1084,2,0,0,3252,0.44
1085,2,1,1,3252,0.66
1086,1,0,0,3258,0.72
1087,2,1,1,3258,0.61
1088,0,0,0,3264,0.54
1089,0,1,1,3264,0.58
1090,1,0,0,3270,0.63
1091,0,1,1,3270,0.68
1092,2,0,0,3276,0.44
1093,2,1,1,3276,0.61
1094,2,0,0,3282,0.46
1095,2,1,1,3282,0.50
1096,2,0,0,3288,0.52
1097,1,1,1,3288,0.65
1098,1,0,0,3294,0.46
1099,0,1,1,3294,0.49
1100,1,0,0,3300,0.55
1101,0,1,1,3300,0.49
1102,1,0,0,3306,0.55
1103,0,1,1,3306,0.67
1104,0,0,0,3312,0.40
1105,0,1,1,3312,0.61
1106,2,0,0,3318,0.55
1107,1,1,1,3318,0.65
1108,2,0,0,3324,0.62
1109,2,1,1,3324,0.81
1110,1,0,0,3330,0.51
1111,2,1,1,3330,0.48
1112,2,0,0,3336,0.47
1113,0,1,1,3336,0.59
1114,2,0,0,3342,0.58
1115,1,1,1,3342,0.47
1116,1,0,0,3348,0.76
1117,0,1,1,3348,0.57
1118,0,0,0,3354,0.63
1119,2,1,1,3354,0.72
1120,0,0,0,3360,0.65
1121,2,1,1,3360,0.72
1122,2,0,0,3366,0.63
1123,2,1,1,3366,0.67
1124,2,0,0,3372,0.45
1125,2,1,1,3372,0.54
1126,1,0,0,3378,0.59
1127,2,1,1,3378,0.60
1128,1,0,0,3384,0.79
1129,1,1,1,3384,0.50
1130,1,0,0,3390,0.68
1131,2,1,1,3390,0.67
1132,2,0,0,3396,0.65
1133,1,1,1,3396,0.49
1134,2,0,0,3402,0.40
1135,0,1,1,3402,0.67
1136,0,0,0,3408,0.79
1137,1,1,1,3408,0.58
1138,1,0,0,3414,0.46
1139,2,1,1,3414,0.60
1140,0,0,0,3420,0.59
1141,0,1,1,3420,0.74
1142,1,0,0,3426,0.51
1143,0,1,1,3426,0.68
1144,0,0,0,3432,0.41
1145,0,1,1,3432,0.49
1146,2,0,0,3438,0.50
1147,1,1,1,3438,0.51
1148,1,0,0,3444,0.52
1149,0,1,1,3444,0.77
1150,1,0,0,3450,0.77
1151,1,1,1,3450,0.65
1152,0,0,0,3456,0.64
1153,1,1,1,3456,0.62
1154,2,0,0,3462,0.46
1155,1,1,1,3462,0.73
1156,0,0,0,3468,0.50
1157,2,1,1,3468,0.74
1158,1,0,0,3474,0.59
1159,1,1,1,3474,0.60
1160,1,0,0,3480,0.67
1161,1,1,1,3480,0.79
1162,0,0,0,3486,0.79
1163,0,1,1,3486,0.43
1164,0,0,0,3492,0.49
1165,1,1,1,3492,0.57
1166,1,0,0,3498,0.59
1167,2,1,1,3498,0.56
1168,0,0,0,3504,0.55
1169,2,1,1,3504,0.71
1170,0,0,0,3510,0.57
1171,0,1,1,3510,0.80
1172,1,0,0,3516,0.47
1173,0,1,1,3516,0.68
1174,0,0,0,3522,0.66
1175,1,1,1,3522,0.89
1176,1,0,0,3528,0.56
1177,1,1,1,3528,0.91
1178,2,0,0,3534,0.58
1179,0,1,1,3534,0.63
1180,1,0,0,3540,0.70
1181,1,1,1,3540,0.47
1182,1,0,0,3546,0.68
1183,2,1,1,3546,0.74
1184,1,0,0,3552,0.64
1185,1,1,1,3552,0.45
1186,1,0,0,3558,0.54
1187,0,1,1,3558,0.55
1188,2,0,0,3564,0.72
1189,1,1,1,3564,0.55
1190,2,0,0,3570,0.67
1191,1,1,1,3570,0.42
1192,0,0,0,3576,0.61
1193,2,1,1,3576,0.48
1194,2,0,0,3582,0.67
1195,0,1,1,3582,0.42
1196,2,0,0,3588,0.53
1197,0,1,1,3588,0.63
1198,0,0,0,3594,0.63
1199,2,1,1,3594,0.62
