id,action,origin,destination,start_time,epsilon
953,0,1,1,2856,0.46
954,0,0,0,2862,0.70
955,0,1,1,2862,0.42
956,1,0,0,2868,0.78
957,1,1,1,2868,0.41
958,0,0,0,2874,0.49
959,2,1,1,2874,0.52
960,1,0,0,2880,0.48
961,2,1,1,2880,0.35
962,2,0,0,2886,0.34
963,1,1,1,2886,0.78
964,2,0,0,2892,0.76
965,1,1,1,2892,0.81
966,1,0,0,2898,0.52
967,2,1,1,2898,0.47
968,0,0,0,2904,0.50
969,1,1,1,2904,0.70
970,2,0,0,2910,0.53
971,2,1,1,2910,0.44
972,2,0,0,2916,0.39
973,0,1,1,2916,0.43
974,1,0,0,2922,0.58
975,1,1,1,2922,0.77
976,0,0,0,2928,0.38
977,0,1,1,2928,0.43
978,1,0,0,2934,0.43
979,2,1,1,2934,0.60
980,0,0,0,2940,0.68
981,2,1,1,2940,0.54
982,1,0,0,2946,0.52
983,2,1,1,2946,0.53
984,0,0,0,2952,0.36
985,2,1,1,2952,0.42
986,0,0,0,2958,0.71
987,1,1,1,2958,0.77
988,1,0,0,2964,0.39
989,2,1,1,2964,0.54
990,0,0,0,2970,0.49
991,2,1,1,2970,0.39
992,0,0,0,2976,0.67
993,0,1,1,2976,0.42
994,2,0,0,2982,0.56
995,1,1,1,2982,0.58
996,1,0,0,2988,0.76
997,0,1,1,2988,0.46
998,0,0,0,2994,0.41
999,0,1,1,2994,0.46
1000,0,0,0,3000,0.63
1001,1,1,1,3000,0.39
1002,2,0,0,3006,0.78
1003,0,1,1,3006,0.71
1004,2,0,0,3012,0.51
1005,1,1,1,3012,0.51
1006,0,0,0,3018,0.82
1007,1,1,1,3018,0.70
1008,1,0,0,3024,0.86
1009,2,1,1,3024,0.74
1010,0,0,0,3030,0.65
1011,1,1,1,3030,0.71
1012,0,0,0,3036,0.55
1013,2,1,1,3036,0.36
1014,1,0,0,3042,0.36
1015,0,1,1,3042,0.50
1016,0,0,0,3048,0.61
1017,0,1,1,3048,0.39
1018,2,0,0,3054,0.66
1019,1,1,1,3054,0.55
1020,2,0,0,3060,0.44
1021,2,1,1,3060,0.55
1022,0,0,0,3066,0.67
1023,2,1,1,3066,0.42
1024,1,0,0,3072,0.50
1025,1,1,1,3072,0.67
1026,1,0,0,3078,0.43
1027,2,1,1,3078,0.43
1028,0,0,0,3084,0.59
1029,1,1,1,3084,0.67
1030,0,0,0,3090,0.42
1031,2,1,1,3090,0.60
1032,0,0,0,3096,0.57
1033,2,1,1,3096,0.68
1034,2,0,0,3102,0.64
1035,0,1,1,3102,0.41
1036,1,0,0,3108,0.59
1037,1,1,1,3108,0.59
1038,1,0,0,3114,0.44
1039,0,1,1,3114,0.40
1040,2,0,0,3120,0.66
1041,1,1,1,3120,0.67
1042,1,0,0,3126,0.45
1043,0,1,1,3126,0.60
1044,2,0,0,3132,0.51
1045,1,1,1,3132,0.47
1046,2,0,0,3138,0.42
1047,2,1,1,3138,0.40
1048,2,0,0,3144,0.48
1049,0,1,1,3144,0.38
1050,0,0,0,3150,0.68
1051,1,1,1,3150,0.53
1052,2,0,0,3156,0.39
1053,1,1,1,3156,0.60
1054,0,0,0,3162,0.48
1055,1,1,1,3162,0.76
1056,1,0,0,3168,0.74
1057,1,1,1,3168,0.38
1058,0,0,0,3174,0.71
1059,2,1,1,3174,0.49
1060,0,0,0,3180,0.54
1061,0,1,1,3180,0.59
1062,2,0,0,3186,0.56
1063,1,1,1,3186,0.33
1064,2,0,0,3192,0.73
1065,0,1,1,3192,0.34
1066,0,0,0,3198,0.78
1067,1,1,1,3198,0.72
1068,0,0,0,3204,0.48
1069,1,1,1,3204,0.47
1070,1,0,0,3210,0.51
1071,0,1,1,3210,0.82
1072,2,0,0,3216,0.74
1073,1,1,1,3216,0.49
1074,0,0,0,3222,0.67
1075,0,1,1,3222,0.55
1076,0,0,0,3228,0.39
1077,0,1,1,3228,0.52
1078,1,0,0,3234,0.60
1079,2,1,1,3234,0.62
1080,2,0,0,3240,0.47
1081,0,1,1,3240,0.51
1082,0,0,0,3246,0.38
1083,1,1,1,3246,0.58
1084,1,0,0,3252,0.36
1085,2,1,1,3252,0.64
1086,0,0,0,3258,0.68
1087,2,1,1,3258,0.56
1088,2,0,0,3264,0.49
1089,2,1,1,3264,0.55
1090,2,0,0,3270,0.60
1091,2,1,1,3270,0.62
1092,1,0,0,3276,0.37
1093,1,1,1,3276,0.55
1094,2,0,0,3282,0.38
1095,1,1,1,3282,0.44
1096,1,0,0,3288,0.43
1097,2,1,1,3288,0.59
1098,2,0,0,3294,0.39
1099,1,1,1,3294,0.42
1100,0,0,0,3300,0.46
1101,1,1,1,3300,0.43
1102,1,0,0,3306,0.47
1103,2,1,1,3306,0.64
1104,1,0,0,3312,0.33
1105,1,1,1,3312,0.58
1106,0,0,0,3318,0.45
1107,1,1,1,3318,0.59
1108,2,0,0,3324,0.55
1109,2,1,1,3324,0.75
1110,2,0,0,3330,0.41
1111,0,1,1,3330,0.39
1112,1,0,0,3336,0.39
1113,2,1,1,3336,0.52
1114,1,0,0,3342,0.50
1115,2,1,1,3342,0.39
1116,1,0,0,3348,0.73
1117,1,1,1,3348,0.51
1118,2,0,0,3354,0.58
1119,0,1,1,3354,0.71
1120,1,0,0,3360,0.59
1121,0,1,1,3360,0.68
1122,2,0,0,3366,0.60
1123,2,1,1,3366,0.65
1124,2,0,0,3372,0.38
1125,0,1,1,3372,0.46
1126,2,0,0,3378,0.53
1127,0,1,1,3378,0.53
1128,2,0,0,3384,0.75
1129,0,1,1,3384,0.44
1130,1,0,0,3390,0.61
1131,0,1,1,3390,0.66
1132,1,0,0,3396,0.60
1133,0,1,1,3396,0.43
1134,2,0,0,3402,0.33
1135,2,1,1,3402,0.60
1136,1,0,0,3408,0.75
1137,1,1,1,3408,0.52
1138,2,0,0,3414,0.38
1139,0,1,1,3414,0.51
1140,1,0,0,3420,0.52
1141,1,1,1,3420,0.70
1142,0,0,0,3426,0.46
1143,0,1,1,3426,0.65
1144,1,0,0,3432,0.35
1145,1,1,1,3432,0.41
1146,0,0,0,3438,0.42
1147,0,1,1,3438,0.44
1148,2,0,0,3444,0.42
1149,2,1,1,3444,0.74
1150,2,0,0,3450,0.75
1151,2,1,1,3450,0.60
1152,2,0,0,3456,0.59
1153,0,1,1,3456,0.57
1154,1,0,0,3462,0.39
1155,2,1,1,3462,0.66
1156,2,0,0,3468,0.41
1157,2,1,1,3468,0.68
1158,2,0,0,3474,0.52
1159,1,1,1,3474,0.53
1160,2,0,0,3480,0.62
1161,0,1,1,3480,0.74
1162,1,0,0,3486,0.74
1163,0,1,1,3486,0.36
1164,2,0,0,3492,0.40
1165,0,1,1,3492,0.49
1166,0,0,0,3498,0.55
1167,2,1,1,3498,0.50
1168,2,0,0,3504,0.47
1169,0,1,1,3504,0.66
1170,2,0,0,3510,0.48
1171,1,1,1,3510,0.78
1172,0,0,0,3516,0.40
1173,1,1,1,3516,0.61
1174,0,0,0,3522,0.62
1175,2,1,1,3522,0.86
1176,1,0,0,3528,0.51
1177,2,1,1,3528,0.89
1178,1,0,0,3534,0.53
1179,1,1,1,3534,0.57
1180,1,0,0,3540,0.64
1181,0,1,1,3540,0.40
1182,1,0,0,3546,0.66
1183,0,1,1,3546,0.70
1184,2,0,0,3552,0.58
1185,0,1,1,3552,0.38
1186,0,0,0,3558,0.44
1187,2,1,1,3558,0.47
1188,1,0,0,3564,0.69
1189,2,1,1,3564,0.50
1190,0,0,0,3570,0.65
1191,0,1,1,3570,0.34
1192,1,0,0,3576,0.53
1193,0,1,1,3576,0.40
1194,2,0,0,3582,0.61
1195,1,1,1,3582,0.34
1196,0,0,0,3588,0.48
1197,2,1,1,3588,0.58
1198,2,0,0,3594,0.57
1199,0,1,1,3594,0.54
