id,action,origin,destination,start_time,epsilon
953,1,1,1,2856,0.63
954,2,0,0,2862,0.78
955,2,1,1,2862,0.58
956,2,0,0,2868,0.82
957,2,1,1,2868,0.54
958,2,0,0,2874,0.70
959,0,1,1,2874,0.65
960,2,0,0,2880,0.66
961,2,1,1,2880,0.50
962,2,0,0,2886,0.51
963,1,1,1,2886,0.82
964,1,0,0,2892,0.83
965,0,1,1,2892,0.89
966,2,0,0,2898,0.72
967,0,1,1,2898,0.62
968,2,0,0,2904,0.66
969,1,1,1,2904,0.80
970,2,0,0,2910,0.65
971,1,1,1,2910,0.64
972,1,0,0,2916,0.54
973,2,1,1,2916,0.55
974,1,0,0,2922,0.69
975,0,1,1,2922,0.82
976,0,0,0,2928,0.57
977,1,1,1,2928,0.57
978,1,0,0,2934,0.58
979,2,1,1,2934,0.76
980,2,0,0,2940,0.77
981,1,1,1,2940,0.67
982,2,0,0,2946,0.64
983,1,1,1,2946,0.70
984,0,0,0,2952,0.54
985,0,1,1,2952,0.56
986,2,0,0,2958,0.83
987,1,1,1,2958,0.83
988,1,0,0,2964,0.53
989,0,1,1,2964,0.65
990,1,0,0,2970,0.64
991,0,1,1,2970,0.55
992,1,0,0,2976,0.70
993,2,1,1,2976,0.60
994,0,0,0,2982,0.70
995,2,1,1,2982,0.66
996,2,0,0,2988,0.82
997,2,1,1,2988,0.57
998,2,0,0,2994,0.63
999,1,1,1,2994,0.68
1000,0,0,0,3000,0.68
1001,0,1,1,3000,0.59
1002,2,0,0,3006,0.86
1003,0,1,1,3006,0.80
1004,1,0,0,3012,0.71
1005,0,1,1,3012,0.69
1006,2,0,0,3018,0.89
1007,1,1,1,3018,0.82
1008,1,0,0,3024,0.90
1009,1,1,1,3024,0.77
1010,0,0,0,3030,0.72
1011,2,1,1,3030,0.75
1012,1,0,0,3036,0.64
1013,1,1,1,3036,0.54
1014,2,0,0,3042,0.54
1015,1,1,1,3042,0.70
1016,1,0,0,3048,0.68
1017,2,1,1,3048,0.52
1018,2,0,0,3054,0.69
1019,0,1,1,3054,0.66
1020,2,0,0,3060,0.64
1021,2,1,1,3060,0.69
1022,1,0,0,3066,0.71
1023,2,1,1,3066,0.55
1024,2,0,0,3072,0.67
1025,1,1,1,3072,0.80
1026,2,0,0,3078,0.63
1027,1,1,1,3078,0.63
1028,0,0,0,3084,0.67
1029,2,1,1,3084,0.70
1030,0,0,0,3090,0.59
1031,2,1,1,3090,0.67
1032,0,0,0,3096,0.64
1033,0,1,1,3096,0.82
1034,2,0,0,3102,0.70
1035,2,1,1,3102,0.55
1036,1,0,0,3108,0.74
1037,0,1,1,3108,0.76
1038,0,0,0,3114,0.65
1039,2,1,1,3114,0.59
1040,1,0,0,3120,0.73
1041,2,1,1,3120,0.80
1042,1,0,0,3126,0.57
1043,0,1,1,3126,0.65
1044,1,0,0,3132,0.62
1045,0,1,1,3132,0.61
1046,1,0,0,3138,0.64
1047,1,1,1,3138,0.57
1048,0,0,0,3144,0.64
1049,2,1,1,3144,0.54
1050,2,0,0,3150,0.78
1051,1,1,1,3150,0.72
1052,1,0,0,3156,0.57
1053,0,1,1,3156,0.73
1054,2,0,0,3162,0.61
1055,2,1,1,3162,0.85
1056,2,0,0,3168,0.77
1057,2,1,1,3168,0.58
1058,0,0,0,3174,0.77
1059,0,1,1,3174,0.69
1060,2,0,0,3180,0.66
1061,1,1,1,3180,0.74
1062,1,0,0,3186,0.69
1063,2,1,1,3186,0.50
1064,0,0,0,3192,0.81
1065,2,1,1,3192,0.49
1066,1,0,0,3198,0.87
1067,0,1,1,3198,0.83
1068,0,0,0,3204,0.68
1069,1,1,1,3204,0.58
1070,1,0,0,3210,0.69
1071,2,1,1,3210,0.87
1072,0,0,0,3216,0.84
1073,1,1,1,3216,0.62
1074,0,0,0,3222,0.72
1075,2,1,1,3222,0.64
1076,1,0,0,3228,0.58
1077,2,1,1,3228,0.62
1078,0,0,0,3234,0.65
1079,2,1,1,3234,0.76
1080,1,0,0,3240,0.65
1081,2,1,1,3240,0.65
1082,2,0,0,3246,0.54
1083,1,1,1,3246,0.65
1084,0,0,0,3252,0.53
1085,0,1,1,3252,0.68
1086,1,0,0,3258,0.76
1087,0,1,1,3258,0.67
1088,2,0,0,3264,0.61
1089,2,1,1,3264,0.62
1090,1,0,0,3270,0.66
1091,2,1,1,3270,0.75
1092,0,0,0,3276,0.52
1093,2,1,1,3276,0.68
1094,1,0,0,3282,0.55
1095,2,1,1,3282,0.57
1096,1,0,0,3288,0.63
1097,1,1,1,3288,0.71
1098,1,0,0,3294,0.55
1099,1,1,1,3294,0.56
1100,2,0,0,3300,0.67
1101,2,1,1,3300,0.57
1102,2,0,0,3306,0.64
1103,2,1,1,3306,0.70
1104,2,0,0,3312,0.48
1105,1,1,1,3312,0.65
1106,0,0,0,3318,0.67
1107,0,1,1,3318,0.71
1108,1,0,0,3324,0.70
1109,2,1,1,3324,0.86
1110,1,0,0,3330,0.63
1111,2,1,1,3330,0.60
1112,2,0,0,3336,0.56
1113,1,1,1,3336,0.68
1114,2,0,0,3342,0.67
1115,1,1,1,3342,0.55
1116,2,0,0,3348,0.80
1117,0,1,1,3348,0.64
1118,0,0,0,3354,0.69
1119,0,1,1,3354,0.74
1120,0,0,0,3360,0.72
1121,0,1,1,3360,0.77
1122,1,0,0,3366,0.66
1123,1,1,1,3366,0.69
1124,2,0,0,3372,0.52
1125,0,1,1,3372,0.63
1126,2,0,0,3378,0.65
1127,1,1,1,3378,0.67
1128,0,0,0,3384,0.84
1129,1,1,1,3384,0.56
1130,0,0,0,3390,0.75
1131,0,1,1,3390,0.69
1132,0,0,0,3396,0.70
1133,2,1,1,3396,0.57
1134,2,0,0,3402,0.50
1135,0,1,1,3402,0.76
1136,1,0,0,3408,0.83
1137,1,1,1,3408,0.64
1138,2,0,0,3414,0.57
1139,1,1,1,3414,0.69
1140,1,0,0,3420,0.66
1141,2,1,1,3420,0.78
1142,2,0,0,3426,0.58
1143,0,1,1,3426,0.72
1144,2,0,0,3432,0.49
1145,2,1,1,3432,0.57
1146,2,0,0,3438,0.59
1147,2,1,1,3438,0.59
1148,0,0,0,3444,0.63
1149,0,1,1,3444,0.80
1150,2,0,0,3450,0.79
1151,0,1,1,3450,0.71
1152,2,0,0,3456,0.69
1153,2,1,1,3456,0.67
1154,0,0,0,3462,0.55
1155,2,1,1,3462,0.80
1156,2,0,0,3468,0.61
1157,0,1,1,3468,0.80
1158,2,0,0,3474,0.68
1159,0,1,1,3474,0.69
1160,1,0,0,3480,0.73
1161,0,1,1,3480,0.83
1162,1,0,0,3486,0.84
1163,2,1,1,3486,0.51
1164,2,0,0,3492,0.60
1165,2,1,1,3492,0.66
1166,2,0,0,3498,0.63
1167,2,1,1,3498,0.64
1168,2,0,0,3504,0.64
1169,2,1,1,3504,0.77
1170,1,0,0,3510,0.68
1171,1,1,1,3510,0.82
1172,2,0,0,3516,0.55
1173,1,1,1,3516,0.76
1174,1,0,0,3522,0.70
1175,0,1,1,3522,0.91
1176,1,0,0,3528,0.62
1177,2,1,1,3528,0.94
1178,2,0,0,3534,0.63
1179,0,1,1,3534,0.71
1180,0,0,0,3540,0.76
1181,0,1,1,3540,0.56
1182,1,0,0,3546,0.70
1183,0,1,1,3546,0.78
1184,0,0,0,3552,0.71
1185,2,1,1,3552,0.53
1186,2,0,0,3558,0.65
1187,0,1,1,3558,0.64
1188,0,0,0,3564,0.75
1189,1,1,1,3564,0.61
1190,0,0,0,3570,0.70
1191,2,1,1,3570,0.51
1192,1,0,0,3576,0.70
1193,1,1,1,3576,0.57
1194,1,0,0,3582,0.75
1195,1,1,1,3582,0.52
1196,1,0,0,3588,0.59
1197,0,1,1,3588,0.67
1198,1,0,0,3594,0.70
1199,2,1,1,3594,0.72
